x,y,z
8.09384346008301,-0.11884599924087527,1.7067495003427817e-17
8.176157979278559,-0.14291254234009795,0.039696601712580167
8.255762320954695,-0.16235950378029507,0.07989159867321914
8.332699901970633,-0.17729840887280773,0.12053807329567816
8.407014139185591,-0.18784078292897696,0.16158910799371848
8.478748449458786,-0.19409815126014374,0.20299778518110123
8.547946249649433,-0.1961820391776491,0.2447171872715877
8.614650956616751,-0.1942039719928341,0.2867003966789391
8.678905987219956,-0.1882754750170397,0.32890049581691644
8.740754758318266,-0.178508073561607,0.3712705670992812
8.800240686770897,-0.165013292937877,0.4137636929397946
8.857407189437067,-0.1479026584571908,0.45633295575221755
8.912297683175995,-0.1272876954308893,0.4989314379503118
8.964955584846896,-0.10327992917031373,0.541512221947838
9.015424311308985,-0.07599088498680485,0.5840283901585577
9.06374727942148,-0.04553208819170389,0.626433024996232
9.109967906043602,-0.012015064096351759,0.6686792088746221
9.154129608034566,0.02444866198791034,0.7107200242074893
9.196275802253583,0.06374756474974164,0.7525085534085947
9.23644990555988,0.10577011887780097,0.7939978788916997
9.274695334812666,0.1504047990607472,0.8351410830705652
9.311055506871162,0.1975400799872394,0.8758912483589525
9.345573838594586,0.24706443634593678,0.9162014571706234
9.37829374684215,0.29886634282549795,0.9560247919193383
9.409258648473077,0.3528342741145819,0.9953143350188586
9.438511960346581,0.40885670490184745,1.0340231688829455
9.46609709932188,0.4668221098759543,1.0721043759253612
9.49205748225819,0.5266189637255609,1.1095110385598654
9.516436526014726,0.5881357411393262,1.1461962392002203
9.539277647450714,0.6512609168059093,1.1821130602601868
9.560624263425357,0.7158829654139688,1.2172145841535256
9.580519790797887,0.7818903616521646,1.2514538932939996
9.599007646427507,0.8491715802091546,1.2847840700953679
9.616131247173445,0.9176150957735982,1.317158196971393
9.631934009894913,0.9871093830341546,1.3485293563358358
9.646459351451128,1.0575429166794827,1.3788506306024575
9.659750688701306,1.1288041713982409,1.408075102185019
9.67185143850467,1.2007816218790888,1.4361558534972825
9.68280501772043,1.2733637428106857,1.463045966953008
9.69265484320781,1.3464390088816895,1.4886985249659577
9.70144433182602,1.4198958947807598,1.513066609949892
9.70921690043428,1.4936228751965555,1.5361033043185723
9.716015965891808,1.5675084248177351,1.5577616904857603
9.721884938508055,1.6414412416502058,1.5779950061126176
9.726866207931291,1.7153448236169193,1.5967806813341308
9.731000045160599,1.7892149049681392,1.6141463640905618
9.73432645759716,1.8630562074475354,1.6301259503169203
9.73688545264214,1.9368734527987739,1.6447533359482143
9.738717037696718,2.0106713627655237,1.6580624169194538
9.739861220162059,2.0844546590914512,1.6700870891656465
9.740358007439337,2.1582280635202253,1.6808612486218013
9.740247406929727,2.231996297795514,1.6904187912229287
9.739569426034402,2.3057640836609843,1.6987936129040357
9.73836407215453,2.379536142860304,1.706019609600133
9.736671352691289,2.453317197137141,1.7121306772462281
9.734531275045844,2.5271119682351624,1.7171607117773302
9.731983846619375,2.6009251778980373,1.7211436091284489
9.72906907481305,2.6747615478694327,1.7241132652345923
9.725826967028045,2.748625799893017,1.7261035760307697
9.722297530665527,2.822522655712457,1.7271484374519903
9.718520773126668,2.8964568370714203,1.7272817454332623
9.714536701812648,2.9704330657135753,1.726537395909595
9.71038532412463,3.04445606338259,1.7249492848159973
9.706106647463795,3.118530551822131,1.7225513080874784
9.70174067923131,3.192661252775868,1.7193773616590466
9.697327426828346,3.266852887987467,1.7154613414657114
9.69290689765608,3.341110179200596,1.7108371434424814
9.688519099115684,3.4154378481589243,1.7055386635243657
9.684204038608328,3.489840616606117,1.6995997976463728
9.680001723535185,3.5643232062858443,1.693054441743512
9.675952161297424,3.638890338941772,1.6859364917507915
9.672095359296227,3.71354673631757,1.6782798436032222
9.668471324932757,3.788297120156905,1.6701183932358106
9.665120065608187,3.8631462122034437,1.661486036583567
9.662081588723694,3.938098734200854,1.6524166695815
9.659395901680448,4.0131594078928075,1.6429441881646185
9.657103011879625,4.088332955022968,1.6331024882679317
9.655242926722389,4.163624097335002,1.6229254658264476
9.653855653609916,4.23903755657258,1.6124470167751757
9.652981199943383,4.3145780544793695,1.6017010370491251
9.652659573123959,4.39025031279904,1.5907214225833048
9.652930780552815,4.466059053275255,1.5795420693127236
9.653834829631124,4.542008997651685,1.5681968731723899
9.655411727760061,4.618104867671997,1.5567197300973135
9.657701482340794,4.694351385079859,1.5451445360225022
9.66072725323466,4.770748624758636,1.5335125876325295
9.664441474044466,4.847277153993188,1.5218962500843982
9.66877802190664,4.923912421854802,1.5103760399780974
9.67367077388374,5.0006298773943945,1.499032473946064
9.679053607038334,5.0774049696628865,1.4879460686207377
9.684860398432976,5.1542131477111885,1.4771973406345549
9.691025025130232,5.231029860590222,1.4668668066199526
9.697481364192658,5.307830557350901,1.4570349832093696
9.704163292682823,5.384590687044143,1.4477823870352435
9.71100468766328,5.461285698720864,1.4391895347300114
9.71793942619659,5.537891041431978,1.4313369429261107
9.724901385345321,5.614382164228407,1.4243051282559802
9.73182444217203,5.690734516161067,1.4181746073520567
9.738642473739278,5.76692354628087,1.4130258968467784
9.745289357109625,5.842924703638737,1.4089395133725824
9.751698969345634,5.918713437285581,1.4059959735619065
9.757805187509868,5.994265196272323,1.404275794047189
9.763541888664886,6.069555429649878,1.4038594914608673
9.768842949873246,6.144559586469158,1.404827582435378
