x,y,z
8.09384346008301,-0.11884599924087523,-2.389449300479894e-17
8.258959174225033,-0.1630577515159178,0.08154451877445211
8.412974759655942,-0.18851165497668812,0.16496153238979183
8.55625928577278,-0.19615574179676679,0.24985221316532247
8.689181821972621,-0.18693804414973453,0.33581773342034743
8.812111437652517,-0.16180659420917168,0.42245926547416995
8.92541720220954,-0.12170942414865933,0.5093779816460936
9.029468185040733,-0.0675945661417777,0.5961750542554216
9.124633455543165,-0.00041005236210754636,0.6824516556214575
9.211282083113899,0.07889608501677037,0.7678089580635042
9.289783137149993,0.1693758138212755,0.8518481339008657
9.360505687048505,0.2700811018778272,0.9341703554528451
9.423818802206497,0.38006391701284487,1.0143767950387454
9.480091552021026,0.4983762270527481,1.0920686249778704
9.529693005889154,0.6240699998239556,1.1668470175895234
9.572992233207946,0.7561972031528876,1.2383131451930078
9.61035830337446,0.893809804865963,1.306068180107627
9.642160285785746,1.0359597727896008,1.3697132946526838
9.668767249838877,1.1816990747502207,1.4288496611474821
9.69054826493091,1.3300796785742428,1.4830784519113254
9.7078724004589,1.480153552088085,1.5320008392635165
9.721108725479748,1.6309726747162119,1.575218003586177
9.730620856531264,1.7817749320528702,1.6124603649415263
9.736753136926453,1.9324553392404313,1.6439151717621554
9.739845653619891,2.083054033937859,1.6698705598672392
9.740238493566165,2.2336111538041177,1.690614665075953
9.738271743719853,2.3841668364981703,1.7064356232074722
9.734285491035545,2.534761219678982,1.7176215700809738
9.728619822467808,2.685434441005514,1.724460641515631
9.721614824971235,2.8362266381367327,1.7272409733306207
9.713610585500403,2.9871779487316,1.7262507013451178
9.704947191009895,3.138328510449081,1.721777961378298
9.69596472845429,3.289718460948138,1.714110889249337
9.687003284788176,3.4413879378877366,1.70353762077741
9.678402946966129,3.593377078926839,1.690346291781693
9.670503801942731,3.7457260217244093,1.6748250380813607
9.663645936672564,3.898474903939411,1.6572619954955892
9.65816943811021,4.051663863230808,1.6379452998435535
9.654414393210251,4.205333037257566,1.6171630869444293
9.652720888927268,4.359522563678647,1.5952034926173924
9.653429012215842,4.514272580153014,1.572354652681618
9.656878850030559,4.669623224339633,1.5489047029562815
9.663323482901715,4.825590635930825,1.5251799992477337
9.672437522763879,4.982031402376925,1.5017610057513768
9.683659581372412,5.138737017952969,1.479331856292727
9.696427574018923,5.295498784836524,1.458576990638339
