6.075000000000001066e+00,1.057500000000000284e+01,0.000000000000000000e+00
6.057022174459480546e+00,1.057383224340836492e+01,0.000000000000000000e+00
6.038855773995433829e+00,1.057265834024768658e+01,0.000000000000000000e+00
6.020509805277241888e+00,1.057147114576340741e+01,0.000000000000000000e+00
6.001993274974275039e+00,1.057026351520094742e+01,0.000000000000000000e+00
5.983315189755903596e+00,1.056902830380573377e+01,0.000000000000000000e+00
5.964484556291501427e+00,1.056775836682319181e+01,0.000000000000000000e+00
5.945510381250443288e+00,1.056644655949876110e+01,0.000000000000000000e+00
5.926401671302101271e+00,1.056508573707785281e+01,0.000000000000000000e+00
5.907167433115845689e+00,1.056366875480590117e+01,0.000000000000000000e+00
5.887816673361053077e+00,1.056218846792833510e+01,0.000000000000000000e+00
5.868358398707094636e+00,1.056063773169057995e+01,0.000000000000000000e+00
5.848801615823343347e+00,1.055900940133806287e+01,0.000000000000000000e+00
5.829155331379169525e+00,1.055729633211620921e+01,0.000000000000000000e+00
5.809428552043953253e+00,1.055549137927045322e+01,0.000000000000000000e+00
5.789630284487057743e+00,1.055358739804620960e+01,0.000000000000000000e+00
5.769769535377864855e+00,1.055157724368891969e+01,0.000000000000000000e+00
5.749855311385742240e+00,1.054945377144400531e+01,0.000000000000000000e+00
5.729896619180061990e+00,1.054720983655688826e+01,0.000000000000000000e+00
5.709902465430201524e+00,1.054483829427299924e+01,0.000000000000000000e+00
5.689881856805531157e+00,1.054233199983777070e+01,0.000000000000000000e+00
5.669843799975421206e+00,1.053968380849662090e+01,0.000000000000000000e+00
5.649797301609250866e+00,1.053688657549498942e+01,0.000000000000000000e+00
5.629751368376386012e+00,1.053393315607828917e+01,0.000000000000000000e+00
5.609715006946203175e+00,1.053081640549195441e+01,0.000000000000000000e+00
5.589697223988076225e+00,1.052752917898141405e+01,0.000000000000000000e+00
5.569707026171375475e+00,1.052406433179209166e+01,0.000000000000000000e+00
5.549753420165475681e+00,1.052041471916941617e+01,0.000000000000000000e+00
5.529845412639748048e+00,1.051657319635881827e+01,0.000000000000000000e+00
5.509992010263567330e+00,1.051253261860571797e+01,0.000000000000000000e+00
5.490202219706307396e+00,1.050828584115554776e+01,0.000000000000000000e+00
5.470485047637336784e+00,1.050382571925373476e+01,0.000000000000000000e+00
5.450849500726028474e+00,1.049914510814570079e+01,0.000000000000000000e+00
5.431304585641759886e+00,1.049423686307688008e+01,0.000000000000000000e+00
5.411859309053903111e+00,1.048909383929269623e+01,0.000000000000000000e+00
5.392522677631828465e+00,1.048370889203857637e+01,0.000000000000000000e+00
5.373303698044909815e+00,1.047807487655995118e+01,0.000000000000000000e+00
5.354211376962519253e+00,1.047218464810224248e+01,0.000000000000000000e+00
5.335254721054029758e+00,1.046603106191087917e+01,0.000000000000000000e+00
5.316442736988817863e+00,1.045960697323129374e+01,0.000000000000000000e+00
5.297784431436252106e+00,1.045290523730890619e+01,0.000000000000000000e+00
5.279288811065706355e+00,1.044591870938914724e+01,0.000000000000000000e+00
5.260964882546554477e+00,1.043864024471744578e+01,0.000000000000000000e+00
5.242821652548167677e+00,1.043106269853922363e+01,0.000000000000000000e+00
5.224868127739921597e+00,1.042317892609991503e+01,0.000000000000000000e+00
5.207113314791185665e+00,1.041498178264494001e+01,0.000000000000000000e+00
5.189566220371336414e+00,1.040646412341973104e+01,0.000000000000000000e+00
5.172235851149741492e+00,1.039761880366971170e+01,0.000000000000000000e+00
5.155131213795780987e+00,1.038843867864031623e+01,0.000000000000000000e+00
