6.470000000000001528e+00,1.050000000000000000e+01,0.000000000000000000e+00
6.490155153259528298e+00,1.049558970660762824e+01,0.000000000000000000e+00
6.510028273826964806e+00,1.049100911596915076e+01,0.000000000000000000e+00
6.529619361702301283e+00,1.048625822808455510e+01,0.000000000000000000e+00
6.548928416885545722e+00,1.048133704295384661e+01,0.000000000000000000e+00
6.567955439376698124e+00,1.047624556057702883e+01,0.000000000000000000e+00
6.586700429175754046e+00,1.047098378095409821e+01,0.000000000000000000e+00
6.605163386282712601e+00,1.046555170408505298e+01,0.000000000000000000e+00
6.623344310697580894e+00,1.045994932996989846e+01,0.000000000000000000e+00
6.641243202420353597e+00,1.045417665860863110e+01,0.000000000000000000e+00
6.658860061451033374e+00,1.044823369000125091e+01,0.000000000000000000e+00
6.676194887789614896e+00,1.044212042414775610e+01,0.000000000000000000e+00
6.693247681436104379e+00,1.043583686104815200e+01,0.000000000000000000e+00
6.710018442390500049e+00,1.042938300070243685e+01,0.000000000000000000e+00
6.726507170652801015e+00,1.042275884311060707e+01,0.000000000000000000e+00
6.742713866223005503e+00,1.041596438827266269e+01,0.000000000000000000e+00
6.758638529101117953e+00,1.040899963618860902e+01,0.000000000000000000e+00
6.774281159287135701e+00,1.040186458685844428e+01,0.000000000000000000e+00
6.789641756781056969e+00,1.039455924028216138e+01,0.000000000000000000e+00
6.804720321582886200e+00,1.038708359645977453e+01,0.000000000000000000e+00
6.819516853692619840e+00,1.037943765539126773e+01,0.000000000000000000e+00
6.834031353110257001e+00,1.037162141707664986e+01,0.000000000000000000e+00
6.848263819835804789e+00,1.036363488151592449e+01,0.000000000000000000e+00
6.862214253869253433e+00,1.035547804870908273e+01,0.000000000000000000e+00
6.875882655210608263e+00,1.034715091865612635e+01,0.000000000000000000e+00
6.889269023859872831e+00,1.033865349135706602e+01,0.000000000000000000e+00
6.902373359817039145e+00,1.032998576681188752e+01,0.000000000000000000e+00
6.915195663082109867e+00,1.032114774502059618e+01,0.000000000000000000e+00
6.927735933655091216e+00,1.031213942598319733e+01,0.000000000000000000e+00
6.939994171535973422e+00,1.030296080969967853e+01,0.000000000000000000e+00
6.951970376724761813e+00,1.029361189617005401e+01,0.000000000000000000e+00
6.963664549221458167e+00,1.028409268539431487e+01,0.000000000000000000e+00
6.975076689026058929e+00,1.027440317737246289e+01,0.000000000000000000e+00
6.986206796138564989e+00,1.026454337210449808e+01,0.000000000000000000e+00
6.997054870558978124e+00,1.025451326959042397e+01,0.000000000000000000e+00
7.007620912287293891e+00,1.024431286983023526e+01,0.000000000000000000e+00
7.017904921323517620e+00,1.023394217282393548e+01,0.000000000000000000e+00
7.027906897667645758e+00,1.022340117857152109e+01,0.000000000000000000e+00
7.037626841319679194e+00,1.021268988707299563e+01,0.000000000000000000e+00
7.047064752279618816e+00,1.020180829832835911e+01,0.000000000000000000e+00
7.056220630547464623e+00,1.019075641233760798e+01,0.000000000000000000e+00
7.065094476123214839e+00,1.017953422910074579e+01,0.000000000000000000e+00
7.073686289006873018e+00,1.016814174861777254e+01,0.000000000000000000e+00
7.081996069198433830e+00,1.015657897088868467e+01,0.000000000000000000e+00
7.090023816697901715e+00,1.014484589591348573e+01,0.000000000000000000e+00
7.097769531505274898e+00,1.013294252369217574e+01,0.000000000000000000e+00
7.105233213620554267e+00,1.012086885422475291e+01,0.000000000000000000e+00
7.112414863043738045e+00,1.010862488751121546e+01,0.000000000000000000e+00
7.119314479774826232e+00,1.009621062355156695e+01,0.000000000000000000e+00
7.125932063813823270e+00,1.008362606234580738e+01,0.000000000000000000e+00
7.132267615160723828e+00,1.007087120389393320e+01,0.000000000000000000e+00
7.138321133815530573e+00,1.005794604819594795e+01,0.000000000000000000e+00
7.144092619778242614e+00,1.004485059525185164e+01,0.000000000000000000e+00
7.149582073048859954e+00,1.003158484506164072e+01,0.000000000000000000e+00
7.154789493627383479e+00,1.001814879762531874e+01,0.000000000000000000e+00
7.159714881513812301e+00,1.000454245294288391e+01,0.000000000000000000e+00
7.164358236708146421e+00,9.990765811014338027e+00,0.000000000000000000e+00
7.168719559210387615e+00,9.976818871839681080e+00,0.000000000000000000e+00
7.172798849020530554e+00,9.962701635418905965e+00,0.000000000000000000e+00
7.176596106138583231e+00,9.948414101752021566e+00,0.000000000000000000e+00
7.180111330564540317e+00,9.933956270839027880e+00,0.000000000000000000e+00
7.183344522298402701e+00,9.919328142679917804e+00,0.000000000000000000e+00
7.186295681340171271e+00,9.904529717274698442e+00,0.000000000000000000e+00
7.188964807689845138e+00,9.889560994623368018e+00,0.000000000000000000e+00
7.191351901347422526e+00,9.874421974725919426e+00,0.000000000000000000e+00
7.193456962312906988e+00,9.859112657582361550e+00,0.000000000000000000e+00
7.195279990586295860e+00,9.843633043192690835e+00,0.000000000000000000e+00
7.196820986167592693e+00,9.827983131556910834e+00,0.000000000000000000e+00
7.198079949056793936e+00,9.812162922675014443e+00,0.000000000000000000e+00
7.199056879253901364e+00,9.796172416547008766e+00,0.000000000000000000e+00
7.199751776758913202e+00,9.780011613172888474e+00,0.000000000000000000e+00
7.200164641571831226e+00,9.763680512552657120e+00,0.000000000000000000e+00
7.200295473692654546e+00,9.747179114686314705e+00,0.000000000000000000e+00
7.200144273121384053e+00,9.730507419573857675e+00,0.000000000000000000e+00
7.199711039858019745e+00,9.713665427215289583e+00,0.000000000000000000e+00
7.198995773902559847e+00,9.696653137610608653e+00,0.000000000000000000e+00
7.197998475255003470e+00,9.679470550759814884e+00,0.000000000000000000e+00
7.196719143915355943e+00,9.662117666662910054e+00,0.000000000000000000e+00
7.195157779883613713e+00,9.644594485319892385e+00,0.000000000000000000e+00
7.193314383159775005e+00,9.626901006730761878e+00,0.000000000000000000e+00
7.191188953743844259e+00,9.609037230895520310e+00,0.000000000000000000e+00
7.188781491635818810e+00,9.591003157814165903e+00,0.000000000000000000e+00
7.186091996835697771e+00,9.572798787486698657e+00,0.000000000000000000e+00
7.183120469343482029e+00,9.554424119913118574e+00,0.000000000000000000e+00
7.179866909159170696e+00,9.535879155093425652e+00,0.000000000000000000e+00
7.176331316282768213e+00,9.517163893027623445e+00,0.000000000000000000e+00
7.172513690714270140e+00,9.498278333715708399e+00,0.000000000000000000e+00
7.168537601995595310e+00,9.479298848300636848e+00,0.000000000000000000e+00
7.164584970862369673e+00,9.460337871402558108e+00,0.000000000000000000e+00
7.160657424731631693e+00,9.441396408833242049e+00,0.000000000000000000e+00
7.156754963603379593e+00,9.422474460592679790e+00,0.000000000000000000e+00
7.152877587477616927e+00,9.403572026680880214e+00,0.000000000000000000e+00
7.149025296354337478e+00,9.384689107097837990e+00,0.000000000000000000e+00
7.145198090233548349e+00,9.365825701843558448e+00,0.000000000000000000e+00
7.141395969115241549e+00,9.346981810918034483e+00,0.000000000000000000e+00
7.137618932999422405e+00,9.328157434321269648e+00,0.000000000000000000e+00
7.133866981886089143e+00,9.309352572053263941e+00,0.000000000000000000e+00
7.130140115775244425e+00,9.290567224114017364e+00,0.000000000000000000e+00
7.126438334666886476e+00,9.271801390503533469e+00,0.000000000000000000e+00
7.122761638561013520e+00,9.253055071221803374e+00,0.000000000000000000e+00
7.119110027457628220e+00,9.234328266268835961e+00,0.000000000000000000e+00
7.115483501356727913e+00,9.215620975644624124e+00,0.000000000000000000e+00
7.111882060258313487e+00,9.196933199349171417e+00,0.000000000000000000e+00
7.108305704162388494e+00,9.178264937382481392e+00,0.000000000000000000e+00
7.104754433068948494e+00,9.159616189744548720e+00,0.000000000000000000e+00
7.101228246977996150e+00,9.140986956435376953e+00,0.000000000000000000e+00
7.097727145889528799e+00,9.122377237454960763e+00,0.000000000000000000e+00
7.094251129803547329e+00,9.103787032803305479e+00,0.000000000000000000e+00
7.090800198720052627e+00,9.085216342480407548e+00,0.000000000000000000e+00
7.087374352639045583e+00,9.066665166486270522e+00,0.000000000000000000e+00
7.083973591560527083e+00,9.048133504820894402e+00,0.000000000000000000e+00
7.080597915484492688e+00,9.029621357484275634e+00,0.000000000000000000e+00
7.077247324410945062e+00,9.011128724476414220e+00,0.000000000000000000e+00
7.073921818339883316e+00,8.992655605797310159e+00,0.000000000000000000e+00
7.070621397271308339e+00,8.974202001446968779e+00,0.000000000000000000e+00
7.067346061205220131e+00,8.955767911425384753e+00,0.000000000000000000e+00
7.064095810141619580e+00,8.937353335732563409e+00,0.000000000000000000e+00
7.060870644080504910e+00,8.918958274368499417e+00,0.000000000000000000e+00
7.057670563021876120e+00,8.900582727333191002e+00,0.000000000000000000e+00
7.054495566965732323e+00,8.882226694626641716e+00,0.000000000000000000e+00
7.051345655912077959e+00,8.863890176248855113e+00,0.000000000000000000e+00
7.048220829860908587e+00,8.845573172199825862e+00,0.000000000000000000e+00
7.045121088812226873e+00,8.827275682479557517e+00,0.000000000000000000e+00
7.042046432766031927e+00,8.808997707088046525e+00,0.000000000000000000e+00
7.038996861722321974e+00,8.790739246025294662e+00,0.000000000000000000e+00
7.035972375681097901e+00,8.772500299291298376e+00,0.000000000000000000e+00
7.032972974642362374e+00,8.754280866886066548e+00,0.000000000000000000e+00
7.029998658606112727e+00,8.736080948809593849e+00,0.000000000000000000e+00
7.027049427572350737e+00,8.717900545061876727e+00,0.000000000000000000e+00
7.024125281541072852e+00,8.699739655642920511e+00,0.000000000000000000e+00
7.021226220512281735e+00,8.681598280552721647e+00,0.000000000000000000e+00
7.018352244485980940e+00,8.663476419791285466e+00,0.000000000000000000e+00
7.015503353462161584e+00,8.645374073358604861e+00,0.000000000000000000e+00
7.012679547440831662e+00,8.627291241254683385e+00,0.000000000000000000e+00
7.009880826421987621e+00,8.609227923479522815e+00,0.000000000000000000e+00
7.007107190405630348e+00,8.591184120033121374e+00,0.000000000000000000e+00
7.004358639391759844e+00,8.573159830915475510e+00,0.000000000000000000e+00
7.001635173380374333e+00,8.555155056126592328e+00,0.000000000000000000e+00
6.998936792371476479e+00,8.537169795666468275e+00,0.000000000000000000e+00
6.996263496365066281e+00,8.519204049535101575e+00,0.000000000000000000e+00
6.993615285361141076e+00,8.501257817732495781e+00,0.000000000000000000e+00
6.990992159359702640e+00,8.483331100258647339e+00,0.000000000000000000e+00
6.988394118360749196e+00,8.465423897113556251e+00,0.000000000000000000e+00
6.985821162364285186e+00,8.447536208297226068e+00,0.000000000000000000e+00
6.983273291370305280e+00,8.429668033809655014e+00,0.000000000000000000e+00
6.980750505378814808e+00,8.411819373650843090e+00,0.000000000000000000e+00
6.978252804389808439e+00,8.393990227820790295e+00,0.000000000000000000e+00
6.975780188403289728e+00,8.376180596319498406e+00,0.000000000000000000e+00
6.973332657419256009e+00,8.358390479146962093e+00,0.000000000000000000e+00
6.970910211437709947e+00,8.340619876303186686e+00,0.000000000000000000e+00
6.968512850458650654e+00,8.322868787788168632e+00,0.000000000000000000e+00
6.966140574482078129e+00,8.305137213601913260e+00,0.000000000000000000e+00
6.963793383507990598e+00,8.287425153744411688e+00,0.000000000000000000e+00
6.961471277536390723e+00,8.269732608215674574e+00,0.000000000000000000e+00
6.959174256567276728e+00,8.252059577015693037e+00,0.000000000000000000e+00
6.956902320600649503e+00,8.234406060144472406e+00,0.000000000000000000e+00
6.954655469636510823e+00,8.216772057602009127e+00,0.000000000000000000e+00
6.952433703674857135e+00,8.199157569388304978e+00,0.000000000000000000e+00
6.950237022715687552e+00,8.181562595503359958e+00,0.000000000000000000e+00
6.948065426759007401e+00,8.163987135947175844e+00,0.000000000000000000e+00
6.945918915804814020e+00,8.146431190719750859e+00,0.000000000000000000e+00
6.943797489853105631e+00,8.128894759821083227e+00,0.000000000000000000e+00
6.941701148903885787e+00,8.111377843251174724e+00,0.000000000000000000e+00
6.939629892957149160e+00,8.093880441010025351e+00,0.000000000000000000e+00
6.937583722012901077e+00,8.076402553097635106e+00,0.000000000000000000e+00
6.935562636071141540e+00,8.058944179514005768e+00,0.000000000000000000e+00
6.933566635131864331e+00,8.041505320259132006e+00,0.000000000000000000e+00
6.931595719195076555e+00,8.024085975333019150e+00,0.000000000000000000e+00
6.929649888260773771e+00,8.006686144735665422e+00,0.000000000000000000e+00
6.927729142328957757e+00,7.989305828467070825e+00,0.000000000000000000e+00
6.925833481399628511e+00,7.971945026527233580e+00,0.000000000000000000e+00
6.923962905472787810e+00,7.954603738916159017e+00,0.000000000000000000e+00
6.922117414548431213e+00,7.937281965633840919e+00,0.000000000000000000e+00
6.920297008626561386e+00,7.919979706680281062e+00,0.000000000000000000e+00
6.918501687707179215e+00,7.902696962055481222e+00,0.000000000000000000e+00
6.916731451790282037e+00,7.885433731759441400e+00,0.000000000000000000e+00
6.914986300875872516e+00,7.868190015792158931e+00,0.000000000000000000e+00
6.913266234963949763e+00,7.850965814153638256e+00,0.000000000000000000e+00
6.911571254054512892e+00,7.833761126843873157e+00,0.000000000000000000e+00
6.909901358147561012e+00,7.816575953862868964e+00,0.000000000000000000e+00
6.908256547243098566e+00,7.799410295210623012e+00,0.000000000000000000e+00
6.906636821341120225e+00,7.782264150887137077e+00,0.000000000000000000e+00
6.905042180441629540e+00,7.765137520892409384e+00,0.000000000000000000e+00
6.903472624544626512e+00,7.748030405226442596e+00,0.000000000000000000e+00
6.901928153650108477e+00,7.730942803889233161e+00,0.000000000000000000e+00
6.900408767758078099e+00,7.713874716880782856e+00,0.000000000000000000e+00
6.898914466868532713e+00,7.696826144201091680e+00,0.000000000000000000e+00
6.897445250981474985e+00,7.679797085850158744e+00,0.000000000000000000e+00
6.896001120096903136e+00,7.662787541827985827e+00,0.000000000000000000e+00
6.894582074214818945e+00,7.645797512134572926e+00,0.000000000000000000e+00
6.893188113335219747e+00,7.628826996769917379e+00,0.000000000000000000e+00
6.891819237458108205e+00,7.611875995734020961e+00,0.000000000000000000e+00
6.890475446583481656e+00,7.594944509026884560e+00,0.000000000000000000e+00
6.889156740711342763e+00,7.578032536648506401e+00,0.000000000000000000e+00
6.887863119841689752e+00,7.561140078598887371e+00,0.000000000000000000e+00
6.886594583974526174e+00,7.544267134878028358e+00,0.000000000000000000e+00
