x,y,z
1.2445399761199945,-0.3132329881191253,0.0030975341796874996
1.3069018147056128,-0.30968074564894577,0.003092711049573963
1.369223775241454,-0.3058389691775926,0.0030886241768928895
1.4315079398465167,-0.30172277589780544,0.0030852351200466367
1.493756390639797,-0.29734728300232305,0.0030825054374375594
1.5559712097402947,-0.29272760768388506,0.003080396687468017
1.618154479267007,-0.2878788671352308,0.0030788704285403686
1.6803082813389334,-0.28281617854909974,0.003077888219056972
1.7424346980750702,-0.27755465911823085,0.003077411617420183
1.8045358115944174,-0.2721094260353639,0.003077402182032363
1.8666137040159725,-0.266495596493238,0.003077821471295869
1.928670457458733,-0.26072828768459255,0.0030786310436130573
1.990708154041698,-0.2548226168021666,0.0030797924573862864
2.0527288758838647,-0.24879370103869997,0.0030812672710179147
2.1147347051042313,-0.2426566575869316,0.0030830170429102994
2.1767277238217977,-0.236426603639601,0.0030850033314658
2.23871001415556,-0.23011865638944748,0.0030871876950867728
2.300683658224518,-0.22374793302921034,0.0030895316921755764
2.3626507381476674,-0.21732955075162894,0.003091996881134568
2.4246133360440085,-0.21087862674944255,0.0030945448203661074
2.486573534032539,-0.2044102782153906,0.0030971370682725506
2.5485334142322564,-0.19793962234221235,0.0030997351832562563
2.6104950587621594,-0.1914817763226472,0.003102300723719582
2.6724605497412477,-0.1850518573494345,0.003104795248064888
2.734431969288517,-0.17866498261531344,0.0031071803146945297
2.7964113995229654,-0.17233626931302348,0.003109417482010865
2.8584009225635927,-0.16608083463530388,0.0031114683084162527
2.9204026205293965,-0.15991379577489406,0.003113294352313051
2.9824185755393744,-0.15385026992453335,0.0031148571721036173
3.0444508697125245,-0.14790537427696088,0.003116118326190309
3.106501585167846,-0.14209422602491623,0.003117039372975485
3.1685728040243366,-0.13643194236113868,0.0031175818708615035
3.230666608400994,-0.13093364047836745,0.0031177073782507206
3.2927850804168166,-0.12561443756934199,0.003117377453545497
3.354930302190803,-0.12048945082680158,0.0031165536551481885
3.4171043558419507,-0.11557379744348556,0.0031151975414611534
3.479309323489257,-0.11088259461213332,0.0031132706708867502
3.5415472872517224,-0.10643095952548409,0.003110734601827337
3.603820329248344,-0.10223400937627727,0.003107550892685271
3.666130531598119,-0.09830686135725217,0.003103681101862911
3.7284799764200462,-0.09466463266114811,0.003099086787762613
3.790870047600181,-0.09131737097226135,0.003093742400076558
3.8532947869019893,-0.08822181661837673,0.00308775794416077
3.915743842954539,-0.08530281364950258,0.0030813245346475717
3.978206805169264,-0.0824847761670014,0.0030746343794888224
4.040673262957597,-0.07969211827223559,0.003067879686636382
4.103132805730968,-0.07684925406656753,0.0030612526640421043
4.165575022900812,-0.07388059765135971,0.0030549455196578505
4.227989503878561,-0.0707105631279745,0.0030491504614354784
4.290365838075647,-0.06726356459777427,0.0030440596973268443
4.3526936149035,-0.0634640161621215,0.003039865435283808
4.414962423773556,-0.05923633192237856,0.0030367598832582257
4.477161854097246,-0.0545049259799079,0.0030349352492019576
4.539281495286001,-0.0491942124360719,0.003034583741066859
4.601310936751255,-0.043228605392233,0.0030358975668047907
4.663239767904441,-0.036532518949753665,0.0030390689343676087
4.72505757815699,-0.029030367209996195,0.003044290051707173
4.786753956920335,-0.020646564274323063,0.0030517531267753397
4.848318493605907,-0.01130552424409667,0.003061650367523966
4.9097407776251405,-0.0009316612206794334,0.003074173981904913
4.971010398389468,0.010550610694566212,0.0030895161778700365
5.032116654133768,0.023214492351103726,0.0031078595297999887
5.093043305741518,0.03708782773380213,0.0031292034088989448
5.15376915336002,0.052157827061985323,0.0031533830604997966
5.214272821720378,0.06841026370762852,0.0031802279262935704
5.274532935553702,0.08583091104270683,0.0032095674479712894
5.334528119591098,0.10440554243919555,0.0032412310672239797
5.3942369985636685,0.12411993126906963,0.003275048225742666
5.4536381972025225,0.14495985090430427,0.0033108483652183702
5.512710340238767,0.16691107471687475,0.0033484609273421203
5.571432052403507,0.18995937607875613,0.0033877153538049392
5.6297819584278495,0.21409052836192327,0.0034284410862978508
5.687738683042899,0.23929030493835185,0.0034704675665118818
5.745280850979764,0.26554447918001695,0.0035136242361380556
5.802387086969552,0.2928388244588936,0.0035577405368673984
5.859036015743365,0.3211591141469568,0.0036026459103909317
5.9152062620323145,0.350491121616182,0.003648169798399683
5.970876450567501,0.3808206202385441,0.003694141642584675
6.026025206080035,0.4121333833860184,0.003740390884636934
6.080631153301019,0.4444151844305799,0.0037867469662474823
6.134672916961565,0.4776517967442041,0.0038330393291073476
6.188129121792775,0.5118289936988657,0.0038790974149075516
6.240978392525756,0.5469325486665402,0.003924750665339121
6.293199353891616,0.5829482350192028,0.0039698285220930805
6.344770630621457,0.6198618261288277,0.0040141604268604525
6.395670847446391,0.6576590953673915,0.004057575821332263
6.445878629097521,0.6963258161068686,0.004099904147199538
6.495372600305952,0.7358477617192342,0.004140974846153299
6.544131385802794,0.7762107055764637,0.004180617359884574
6.592133610319152,0.8174004210505319,0.0042186611300843845
6.6393578985861295,0.8594026815134141,0.004254935598443757
6.685782875334837,0.9022032603370858,0.004289270206653716
6.731387185269573,0.9457879295634755,0.00432149456914103
6.776156423435431,0.9901419984004531,0.004351498409512748
6.820093303398771,1.0352496361067978,0.004379319498832894
6.863203127236522,1.0810948395683229,0.004405017994585587
6.905491197025613,1.1276616056708404,0.004428654054254944
6.9469628148429745,1.1749339313001648,0.004450287835325086
6.987623282765541,1.2228958133421086,0.00446997949528013
7.027477902870237,1.2715312486824841,0.004487789191604195
7.066531977233999,1.320824234207106,0.004503777081781399
7.1047908079337505,1.3707587668017855,0.0045180033232958584
7.142259697046427,1.4213188433523367,0.004530528073631695
7.1789439466489595,1.472488460744573,0.004541411490273027
7.214848858818276,1.5242516158643065,0.004550713730703969
7.249979735631308,1.5765923055973508,0.004558494952408643
7.284341879164987,1.6294945268295187,0.004564815312871167
7.317940591496243,1.682942276446624,0.004569734969575661
7.350781174702004,1.7369195513344786,0.00457331408000624
7.382868930859203,1.7914103483788955,0.004575612801647022
7.414209162044771,1.8463986644656891,0.0045766912919821285
7.444807170335639,1.9018684964806722,0.004576609708495678
7.474668257808734,1.9578038413096568,0.004575428208671787
7.50379772654099,2.0141886958384574,0.004573206949994574
7.532200878609335,2.071007056952886,0.004570006089948157
7.559883016090702,2.1282429215387557,0.004565885786016658
7.586849441062018,2.185880286481879,0.004560906195684189
7.613105455600219,2.2439031486680707,0.004555127476434877
7.638656361782231,2.3022955049831433,0.004548609785752835
7.663507461684985,2.361041352312909,0.00454141328112218
7.687664057385414,2.42012468754318,0.004533598120027034
7.711131450960444,2.4795295075597723,0.004525224459951512
7.73391494448701,2.539239809248496,0.0045163524583797365
7.756019840042042,2.5992395894951663,0.004507042272795825
7.777451439702467,2.659512845185595,0.004497354060683893
7.79821504554522,2.7200435732055954,0.00448734797952806
7.81831595964723,2.7808157704409817,0.004477084186812448
7.837759484085424,2.841813433777566,0.0044666228400211715
7.85655092093674,2.9030205601011616,0.00445602409663835
7.874695572278101,2.964421146297581,0.0044453481141481024
7.892198740186441,3.0259991892526372,0.004434655050034547
7.909065726738688,3.087738685852143,0.0044240050617818
7.925301834011778,3.1496236329819136,0.004413458306873984
7.940912364082637,3.2116380275277594,0.004403074942795215
7.955902619028198,3.2737658663754963,0.0043929151270296115
7.97027790092539,3.335991146410935,0.004383039017061293
7.984043511851142,3.398297864519888,0.004373506770374376
7.997204753882386,3.4606700175881704,0.0043643785444529805
8.009766929096054,3.5230916025015957,0.004355714496781226
8.021735339569073,3.585546616145974,0.004347574784843227
8.033115287378381,3.6480190554071217,0.0043400195661231055
8.043912074600897,3.710492917170847,0.0043331089981049785
8.054131003313563,3.7729521983229692,0.004326903238272966
8.0637773755933,3.8353808957492976,0.0043214624441111835
8.072856493517044,3.897763006335645,0.00431684677310375
8.081376877047552,3.9600849823984863,0.00431310163813766
8.089365849861203,4.022347624561677,0.004310186292056571
8.096857545988275,4.0845569301380396,0.004308028782145607
8.103886108895795,4.146718903641168,0.004306557112450023
8.110485682050777,4.208839549584657,0.004305699287015074
8.116690408920242,4.2709248724821,0.004305383309886016
8.122534432971213,4.332980876847093,0.0043055371851081015
8.128051897670701,4.395013567193228,0.004306088916726588
8.133276946485738,4.4570289480341,0.004306966508786731
8.138243722883335,4.519033023883304,0.004308097965333783
8.142986370330517,4.581031799254434,0.004309411290413003
8.147539032294304,4.643031278661084,0.004310834488069644
8.151935852241712,4.705037466616847,0.004312295562348958
8.15621097363976,4.76705636763532,0.004313722517296206
8.160398539955473,4.8290939862300934,0.004315043356956638
8.164532694655872,4.891156326914765,0.0043161860853755145
8.16864758120797,4.953249394202928,0.004317078706598085
8.172777343078792,5.015379192608176,0.004317649224669608
8.176956123735353,5.077551726644103,0.004317825643635337
8.18121806664468,5.139773000824303,0.004317535967540529
8.185597315273789,5.202049019662372,0.004316708200430439
8.190125509418227,5.264384820337132,0.004315280117184513
8.194807436014614,5.326775064982428,0.004313294288712925
8.199631570363737,5.38920811346255,0.004310856943754341
8.204586157988764,5.451672236863406,0.004308075207778103
8.209659444412877,5.514155706270915,0.004305056206253552
8.214839675159242,5.576646792770991,0.00430190706465003
8.220115095751034,5.639133767449549,0.00429873490843688
8.225473951711423,5.7016049013925025,0.004295646863083438
8.230904488563583,5.7640484656857645,0.004292750054059049
8.236394951830688,5.826452731415251,0.004290151606833054
8.241933587035911,5.888805969666879,0.004287958646874796
8.247508639702422,5.95109645152656,0.004286278299653611
8.253108355353394,6.013312448080207,0.004285217690638845
8.258720979512002,6.0754422304137385,0.004284883945299836
8.26433475770142,6.137474069613068,0.0042853841891059286
8.269937935444815,6.199396236764109,0.004286825547526462
8.275518758265365,6.261197002952776,0.004289315146030777
8.281065471686237,6.322864639264985,0.004292960110088215
8.28656632123061,6.384387416786647,0.0042978675651681175
8.292009552421652,6.445753606603681,0.004304144636739826
8.297383410782537,6.506951479801998,0.004311898450272682
8.30267666579107,6.567970427327114,0.004321226267984588
8.30788994211536,6.628825178479862,0.004332002182537592
8.31303561186403,6.689555570620464,0.004343879145387341
8.31812654954983,6.7502025149083575,0.004356500650418537
8.323175629685503,6.810806922502975,0.004369510191515879
8.328195726783795,6.871409704563753,0.004382551262564071
8.333199715357452,6.932051772250129,0.004395267357447813
8.338200469919222,6.992774036721541,0.004407301970051807
8.343210864981849,7.053617409137419,0.0044182985942607545
8.348243775058073,7.1146228006572,0.004427900723959353
8.35331207466065,7.175831122440324,0.0044357518530323105
8.358428638302316,7.237283285646222,0.0044414954753643245
8.363606340495824,7.299020201434329,0.004444775084840096
8.368858055753913,7.361082780964083,0.004445234175344326
8.37419665858933,7.423511935394919,0.004442516240761717
8.379635023514826,7.486348575886273,0.00443626477497697
8.385186025043144,7.5496336135975834,0.004426123271874789
8.390862537687026,7.61340795968828,0.004411735225339872
8.39667743595922,7.6777125253178,0.004392744129256919
8.402643594372472,7.742588221645582,0.004368793477510635
8.408773887439526,7.808075959831059,0.00433952676398572
8.41508055031859,7.87421594201889,0.004304592222993197
8.421532809701409,7.941000675942505,0.004263956970550292
8.42803041012441,8.00834561682079,0.004218103290734423
8.434466777092329,8.07615921235709,0.004167560319412333
8.440735336109885,8.144349910254752,0.004112857192450769
8.446729512681815,8.212826158217135,0.004054523045716477
8.452342732312847,8.281496403947584,0.0039930870150762
8.457468420507707,8.350269095149455,0.003929078236396688
8.46200000277113,8.419052679526093,0.003863025845544683
8.46583090460784,8.487755604780851,0.003795458978386932
8.468854551522574,8.556286318617083,0.003726906770790185
8.47096436902005,8.624553268738135,0.0036578983586211793
8.472053782605007,8.692464902847362,0.0035889628777466672
8.472016217782171,8.759929668648116,0.0035206294640333915
8.470745100056268,8.826856013843745,0.0034534272533480992
8.468133854932034,8.8931523861376,0.0033878853815575366
8.464075907914193,8.95872723323303,0.003324532984528447
8.458464684507476,9.023489002833388,0.003263899198127577
8.451193610216617,9.08734614264203,0.003206513158221675
8.442156110546337,9.150207100362298,0.0031529040006774835
8.43124561100137,9.211980323697547,0.00310360086136175
8.418355537086445,9.27257426035113,0.003059132876141219
8.403379314306287,9.331897358026392,0.003020029180882637
8.386210368165633,9.389858064426692,0.00298681891145275
8.366742124169209,9.446364827255373,0.002960031203718303
8.344868007821745,9.501326094215795,0.0029401951935460434
8.32048144462797,9.554650313011297,0.0029278400168027147
8.29347586009261,9.606245931345239,0.0029234948093550643
8.263744679720396,9.65602139692097,0.002927688707069837
8.231181329016064,9.703885157441839,0.002940950845813779
8.195679233484334,9.7497456606112,0.002963810361453636
8.15713181862994,9.793511354132402,0.002996796389856154
8.115448144591026,9.835094362089865,0.003040356441365848
8.070713797210177,9.874448317424738,0.0030940164183541202
8.02312581608978,9.911553060695699,0.003156720343777178
7.972882992049114,9.946388844248549,0.0032274030978125343
7.92018411590746,9.978935920429084,0.0033049995606376985
7.865227978484092,10.009174541583102,0.0033884446124301856
7.8082133705982955,10.037084960056404,0.003476673133367507
7.749339083069345,10.062647428194788,0.003568620003627176
7.688803906716518,10.085842198344048,0.0036632201033867024
7.626806632359097,10.106649522849988,0.0037594083128235996
7.563546050816357,10.125049654058397,0.0038561195121153773
7.49922095290758,10.141022844315085,0.003952288581439551
7.434030129452043,10.154549345965838,0.004046850400973629
7.368172371269025,10.165609411356463,0.004138739850895126
7.301846469177805,10.17418329283276,0.004226891811381554
7.235251213997664,10.180251242740516,0.004310241162610424
7.1685853965478765,10.183793513425538,0.004387722784759247
7.102047807647725,10.184790357233624,0.004458271558005538
7.035837238116487,10.183222026510569,0.004520822362526808
