-9.679103000000000012e-01,2.369586400000000204e+00,0.000000000000000000e+00,3.148374376286734222e+00
-9.476875000000000160e-01,2.266148199999999946e+00,0.000000000000000000e+00,3.197256402985662049e+00
-9.241774999999999851e-01,2.163593500000000169e+00,0.000000000000000000e+00,3.252399812537005719e+00
-8.975940999999999503e-01,2.062278599999999962e+00,0.000000000000000000e+00,3.313247414317155304e+00
-8.681512000000000118e-01,1.962559799999999965e+00,0.000000000000000000e+00,3.379207252642049575e+00
-8.360627000000000475e-01,1.864793499999999993e+00,0.000000000000000000e+00,3.449674798952285126e+00
-8.015425000000000466e-01,1.769336000000000020e+00,0.000000000000000000e+00,3.524050922626430271e+00
-7.648042999999999925e-01,1.676543700000000081e+00,0.000000000000000000e+00,3.601752484181760305e+00
-7.260621999999999909e-01,1.586772899999999931e+00,0.000000000000000000e+00,3.682222328076157236e+00
-6.855299999999999727e-01,1.500379899999999989e+00,0.000000000000000000e+00,3.764933897566302257e+00
-6.434214999999999796e-01,1.417721199999999904e+00,0.000000000000000000e+00,3.849393782618822701e+00
-5.999506999999999479e-01,1.339152899999999979e+00,0.000000000000000000e+00,3.903499507415669978e+00
-5.378910000000000080e-01,1.237677399999999928e+00,0.000000000000000000e+00,3.889574349786117491e+00
-4.688171999999999895e-01,1.137601400000000096e+00,0.000000000000000000e+00,3.808339221829049492e+00
-3.976096000000000075e-01,1.046517399999999931e+00,0.000000000000000000e+00,3.683877405365092450e+00
-3.244451999999999892e-01,9.638280999999999654e-01,0.000000000000000000e+00,3.544052787065926857e+00
-2.495011000000000034e-01,8.889359000000000011e-01,0.000000000000000000e+00,3.412844487616913725e+00
-1.729544000000000081e-01,8.212435000000000151e-01,0.000000000000000000e+00,3.305309051673065213e+00
-9.498199999999999699e-02,7.601531999999999734e-01,0.000000000000000000e+00,3.226923173240828557e+00
-1.576110000000000011e-02,7.050678000000000223e-01,0.000000000000000000e+00,3.176414804370819134e+00
6.453129999999999977e-02,6.553896999999999640e-01,0.000000000000000000e+00,3.149886763325777217e+00
1.457181999999999922e-01,6.105213999999999919e-01,0.000000000000000000e+00,3.144393769722299226e+00
2.276224000000000025e-01,5.698655999999999722e-01,0.000000000000000000e+00,3.160435707620316670e+00
3.100669999999999815e-01,5.328247000000000400e-01,0.000000000000000000e+00,3.203915593232744552e+00
3.928749000000000269e-01,4.988012000000000001e-01,0.000000000000000000e+00,3.259814288373874547e+00
4.758689999999999864e-01,4.671977999999999964e-01,0.000000000000000000e+00,3.321343627051369207e+00
5.588722999999999885e-01,4.374170000000000003e-01,0.000000000000000000e+00,3.387908854054787700e+00
6.434929000000000343e-01,4.082554999999999934e-01,0.000000000000000000e+00,3.458905085233185517e+00
7.344218000000000135e-01,3.777770999999999768e-01,0.000000000000000000e+00,3.533734730886686659e+00
8.252893000000000034e-01,3.482746999999999926e-01,0.000000000000000000e+00,3.611817966809244940e+00
9.163514000000000381e-01,3.197980999999999741e-01,0.000000000000000000e+00,3.692600485465875604e+00
1.007864300000000046e+00,2.923969000000000151e-01,0.000000000000000000e+00,3.775560200450811976e+00
1.100084000000000062e+00,2.661208999999999936e-01,0.000000000000000000e+00,3.860209035267239575e+00
1.193266600000000066e+00,2.410200000000000120e-01,0.000000000000000000e+00,3.946094586405739513e+00
1.287668100000000093e+00,2.171437999999999979e-01,0.000000000000000000e+00,4.032802963001241636e+00
1.383544700000000072e+00,1.945421999999999985e-01,0.000000000000000000e+00,4.119955096656541471e+00
1.481152299999999977e+00,1.732647999999999966e-01,0.000000000000000000e+00,4.207208478564059106e+00
1.580747200000000019e+00,1.533614000000000088e-01,0.000000000000000000e+00,4.294254489304943689e+00
1.682585400000000009e+00,1.348818999999999990e-01,0.000000000000000000e+00,4.380818063245216720e+00
1.786923000000000039e+00,1.178759000000000057e-01,0.000000000000000000e+00,4.466653642356807730e+00
1.894015999999999922e+00,1.023932000000000037e-01,0.000000000000000000e+00,4.551545301570351754e+00
2.001923800000000142e+00,8.874179999999999569e-02,0.000000000000000000e+00,4.635304775930754850e+00
2.084287999999999919e+00,7.957250000000000434e-02,0.000000000000000000e+00,4.717767321984148943e+00
2.168412099999999842e+00,7.121700000000000252e-02,0.000000000000000000e+00,4.798792479215733486e+00
2.254322199999999832e+00,6.362969999999999737e-02,0.000000000000000000e+00,4.878259590195709094e+00
2.342044899999999874e+00,5.676479999999999720e-02,0.000000000000000000e+00,4.956068500341622496e+00
2.431606400000000168e+00,5.057650000000000340e-02,0.000000000000000000e+00,5.032135857594273176e+00
2.523033100000000140e+00,4.501920000000000227e-02,0.000000000000000000e+00,5.106395101707345674e+00
2.616351400000000105e+00,4.004710000000000214e-02,0.000000000000000000e+00,5.178792933356278994e+00
2.711587699999999934e+00,3.561450000000000032e-02,0.000000000000000000e+00,5.249289686685983725e+00
2.808768300000000107e+00,3.167559999999999820e-02,0.000000000000000000e+00,5.317857376039415662e+00
2.907919600000000049e+00,2.818470000000000003e-02,0.000000000000000000e+00,5.384478503277440709e+00
3.009068000000000076e+00,2.509609999999999966e-02,0.000000000000000000e+00,5.449144304750633161e+00
3.112239900000000059e+00,2.236410000000000134e-02,0.000000000000000000e+00,5.511854514194494570e+00
3.217461500000000196e+00,1.994289999999999952e-02,0.000000000000000000e+00,5.572615877582404842e+00
3.324759300000000195e+00,1.778679999999999845e-02,0.000000000000000000e+00,5.631442224304867850e+00
3.434159600000000090e+00,1.584999999999999951e-02,0.000000000000000000e+00,5.688352473778438778e+00
3.545688900000000032e+00,1.408680000000000002e-02,0.000000000000000000e+00,5.743370170266828723e+00
3.659373400000000220e+00,1.245160000000000017e-02,0.000000000000000000e+00,5.796523144357337287e+00
3.775239599999999918e+00,1.089850000000000020e-02,0.000000000000000000e+00,5.847842508555589625e+00
3.893313800000000047e+00,9.381799999999999168e-03,0.000000000000000000e+00,5.897363295178726261e+00
3.994825399999999860e+00,8.105199999999999905e-03,0.000000000000000000e+00,5.945122046006600769e+00
4.089783200000000285e+00,7.026199999999999807e-03,0.000000000000000000e+00,5.991157587066327395e+00
4.185894000000000226e+00,6.203400000000000407e-03,0.000000000000000000e+00,6.035511953208052560e+00
4.283034999999999926e+00,5.795400000000000031e-03,0.000000000000000000e+00,6.078224839147855718e+00
4.381083300000000236e+00,5.960799999999999606e-03,0.000000000000000000e+00,6.119341151217406072e+00
4.479916099999999624e+00,6.858399999999999740e-03,0.000000000000000000e+00,6.158903073612211898e+00
4.579410600000000109e+00,8.646600000000000813e-03,0.000000000000000000e+00,6.196956183151077546e+00
4.679444000000000159e+00,1.148419999999999996e-02,0.000000000000000000e+00,6.233543975371218515e+00
4.779893500000000017e+00,1.552979999999999985e-02,0.000000000000000000e+00,6.268710780898861579e+00
4.880636199999999647e+00,2.094199999999999881e-02,0.000000000000000000e+00,6.302501400687683386e+00
4.981549199999999900e+00,2.787960000000000091e-02,0.000000000000000000e+00,6.334958149550674378e+00
5.082509899999999803e+00,3.650099999999999872e-02,0.000000000000000000e+00,6.366126590650143413e+00
5.183395299999999928e+00,4.696499999999999980e-02,0.000000000000000000e+00,6.396049172474881139e+00
5.284082599999999630e+00,5.943029999999999841e-02,0.000000000000000000e+00,6.424767531800971376e+00
5.384449100000000321e+00,7.405530000000000446e-02,0.000000000000000000e+00,6.452324019373085306e+00
5.484371799999999908e+00,9.099889999999999368e-02,0.000000000000000000e+00,6.478759713280043187e+00
5.583727999999999803e+00,1.104196000000000066e-01,0.000000000000000000e+00,6.504113291651360207e+00
5.682394799999999968e+00,1.324761000000000133e-01,0.000000000000000000e+00,6.528425324749690617e+00
5.780249500000000040e+00,1.573269999999999946e-01,0.000000000000000000e+00,6.551732709537452237e+00
5.877169099999999702e+00,1.851308999999999871e-01,0.000000000000000000e+00,6.520273331615371148e+00
5.973030900000000365e+00,2.160465000000000024e-01,0.000000000000000000e+00,6.409150664986864143e+00
6.067712099999999609e+00,2.502325000000000244e-01,0.000000000000000000e+00,6.231886697828000976e+00
6.161089699999999780e+00,2.878473999999999755e-01,0.000000000000000000e+00,6.004434952534174030e+00
6.253041099999999908e+00,3.290500000000000091e-01,0.000000000000000000e+00,5.743774840272729776e+00
6.343443299999999674e+00,3.739988000000000201e-01,0.000000000000000000e+00,5.466561884104470082e+00
6.428050800000000287e+00,4.204415000000000235e-01,0.000000000000000000e+00,5.187944618116182127e+00
6.510371799999999709e+00,4.698965999999999976e-01,0.000000000000000000e+00,4.988322639497960509e+00
6.591113700000000186e+00,5.226328999999999558e-01,0.000000000000000000e+00,4.860766637568932680e+00
6.670238399999999679e+00,5.785287999999999542e-01,0.000000000000000000e+00,4.789036028240132303e+00
6.747707899999999981e+00,6.374627000000000487e-01,0.000000000000000000e+00,4.761924573629112700e+00
6.823484099999999941e+00,6.993127000000000093e-01,0.000000000000000000e+00,4.771652018386260963e+00
6.897528900000000185e+00,7.639572999999999503e-01,0.000000000000000000e+00,4.812748344226642772e+00
6.969804199999999561e+00,8.312749000000000388e-01,0.000000000000000000e+00,4.881279186782285784e+00
7.040271899999999583e+00,9.011436999999999919e-01,0.000000000000000000e+00,4.959022396326469462e+00
7.108893899999999988e+00,9.734420999999999768e-01,0.000000000000000000e+00,5.035021653459374136e+00
7.175632099999999625e+00,1.048048499999999938e+00,0.000000000000000000e+00,5.109210167892898724e+00
7.240448599999999679e+00,1.124841100000000038e+00,0.000000000000000000e+00,5.181535556884814042e+00
7.303305100000000216e+00,1.203698300000000110e+00,0.000000000000000000e+00,5.251959029097756471e+00
7.364163600000000365e+00,1.284498600000000046e+00,0.000000000000000000e+00,5.320452062184719999e+00
7.422985999999999862e+00,1.367120099999999949e+00,0.000000000000000000e+00,5.386998565974458586e+00
7.479734200000000222e+00,1.451441200000000098e+00,0.000000000000000000e+00,5.451589069203813587e+00
7.534370100000000292e+00,1.537340300000000104e+00,0.000000000000000000e+00,5.514223906770348904e+00
7.586855700000000091e+00,1.624695800000000023e+00,0.000000000000000000e+00,5.574911126862206245e+00
7.637152900000000244e+00,1.713385900000000017e+00,0.000000000000000000e+00,5.633663641412827161e+00
7.685223500000000207e+00,1.803288999999999920e+00,0.000000000000000000e+00,5.690500088655458200e+00
7.731029600000000279e+00,1.894283399999999951e+00,0.000000000000000000e+00,5.745445959665924640e+00
7.774532899999999636e+00,1.986247499999999944e+00,0.000000000000000000e+00,5.798527211321407471e+00
7.815695400000000070e+00,2.079059700000000177e+00,0.000000000000000000e+00,5.849777649139854319e+00
7.854479099999999825e+00,2.172598100000000088e+00,0.000000000000000000e+00,5.899229532591515834e+00
7.890845900000000412e+00,2.266741300000000070e+00,0.000000000000000000e+00,5.946921279828150553e+00
7.924757600000000402e+00,2.361367500000000064e+00,0.000000000000000000e+00,5.992892023053179251e+00
7.956933600000000162e+00,2.458734399999999987e+00,0.000000000000000000e+00,6.037181628904486175e+00
7.987129000000000367e+00,2.558417599999999847e+00,0.000000000000000000e+00,6.079833296393713837e+00
8.014784000000000574e+00,2.658365400000000101e+00,0.000000000000000000e+00,6.120888874623406473e+00
8.040032899999999927e+00,2.758532699999999949e+00,0.000000000000000000e+00,6.160392402249897259e+00
8.063010099999999625e+00,2.858874000000000137e+00,0.000000000000000000e+00,6.198387965594888804e+00
8.083849799999999419e+00,2.959344199999999869e+00,0.000000000000000000e+00,6.234920065454099714e+00
8.102686500000000791e+00,3.059898000000000007e+00,0.000000000000000000e+00,6.270033193380806225e+00
8.119654399999999939e+00,3.160490100000000080e+00,0.000000000000000000e+00,6.303771435134931878e+00
8.134888000000000119e+00,3.261075200000000063e+00,0.000000000000000000e+00,6.336178971783948732e+00
8.148521399999999915e+00,3.361608100000000210e+00,0.000000000000000000e+00,6.367298884524712932e+00
8.160689200000000199e+00,3.462043500000000051e+00,0.000000000000000000e+00,6.397174595176980283e+00
8.171525600000000722e+00,3.562336100000000005e+00,0.000000000000000000e+00,6.425847840969353797e+00
8.181165000000000020e+00,3.662440600000000046e+00,0.000000000000000000e+00,6.453360174995054876e+00
8.189741700000000790e+00,3.762311799999999984e+00,0.000000000000000000e+00,6.479752749488271846e+00
8.197390000000000398e+00,3.861904399999999793e+00,0.000000000000000000e+00,6.505066113051508836e+00
8.204244299999999157e+00,3.961173200000000172e+00,0.000000000000000000e+00,6.529338211603636921e+00
8.210438899999999762e+00,4.060072800000000370e+00,0.000000000000000000e+00,6.552608715983041066e+00
8.216108200000000750e+00,4.158558000000000199e+00,0.000000000000000000e+00,6.574912529751848922e+00
8.221386499999999486e+00,4.256583499999999631e+00,0.000000000000000000e+00,6.596288724058435804e+00
8.226408199999999837e+00,4.354104099999999811e+00,0.000000000000000000e+00,6.616770387843118328e+00
8.231307499999999777e+00,4.451074400000000431e+00,0.000000000000000000e+00,6.636391792490286434e+00
8.236218900000000787e+00,4.547449300000000250e+00,0.000000000000000000e+00,6.655187394241941945e+00
8.241276600000000840e+00,4.643183399999999850e+00,0.000000000000000000e+00,6.673188033315787138e+00
8.246615000000000251e+00,4.738231400000000093e+00,0.000000000000000000e+00,6.690426389551825004e+00
8.252368499999999329e+00,4.832548100000000346e+00,0.000000000000000000e+00,6.706931331198727975e+00
8.258953299999999942e+00,4.930077999999999960e+00,0.000000000000000000e+00,6.722732481864605703e+00
8.266678799999999327e+00,5.032851299999999917e+00,0.000000000000000000e+00,6.737858293884171346e+00
8.275106700000000259e+00,5.134747499999999576e+00,0.000000000000000000e+00,6.752335979517014586e+00
8.284184299999999723e+00,5.235846399999999790e+00,0.000000000000000000e+00,6.766190502384132444e+00
8.293858999999999426e+00,5.336227599999999960e+00,0.000000000000000000e+00,6.779449242883885063e+00
8.304078199999999299e+00,5.435971099999999723e+00,0.000000000000000000e+00,6.792135342743774729e+00
8.314789599999999226e+00,5.535156699999999930e+00,0.000000000000000000e+00,6.804273328945820154e+00
8.325940400000000352e+00,5.633864199999999656e+00,0.000000000000000000e+00,6.815885283954248308e+00
8.337478100000000225e+00,5.732173300000000360e+00,0.000000000000000000e+00,6.826992701424474674e+00
8.349350199999999944e+00,5.830163999999999902e+00,0.000000000000000000e+00,6.837617411226516673e+00
8.361504200000000608e+00,5.927915999999999741e+00,0.000000000000000000e+00,6.847778682907776471e+00
8.373887399999999204e+00,6.025509099999999840e+00,0.000000000000000000e+00,6.857497021553562888e+00
8.386447300000000382e+00,6.123023299999999836e+00,0.000000000000000000e+00,6.866791273481114288e+00
8.399131300000000522e+00,6.220538099999999737e+00,0.000000000000000000e+00,6.875677631299078385e+00
8.411886900000000722e+00,6.318133600000000349e+00,0.000000000000000000e+00,6.884175384755051752e+00
8.424661600000000305e+00,6.415889499999999579e+00,0.000000000000000000e+00,6.892299201719069401e+00
8.437402799999999203e+00,6.513885600000000053e+00,0.000000000000000000e+00,6.900066819313003030e+00
8.450057899999999123e+00,6.612201699999999960e+00,0.000000000000000000e+00,6.907493241992039401e+00
8.462574399999999386e+00,6.710917700000000430e+00,0.000000000000000000e+00,6.914591682033703890e+00
8.474899600000000532e+00,6.810113399999999650e+00,0.000000000000000000e+00,6.921377421599252955e+00
8.486981200000000669e+00,6.909868499999999969e+00,0.000000000000000000e+00,6.927863928677303385e+00
8.498766399999999166e+00,7.010262899999999853e+00,0.000000000000000000e+00,6.934063811069101746e+00
8.510202899999999460e+00,7.111376400000000153e+00,0.000000000000000000e+00,6.939989778019021394e+00
8.521496000000000848e+00,7.215782899999999778e+00,0.000000000000000000e+00,6.945652684487326312e+00
8.532327499999999176e+00,7.321922999999999959e+00,0.000000000000000000e+00,6.951065418241139326e+00
8.542408899999999861e+00,7.428586600000000040e+00,0.000000000000000000e+00,6.956238021362903368e+00
8.551562600000000458e+00,7.535565899999999928e+00,0.000000000000000000e+00,6.961181581250746042e+00
8.559610799999999742e+00,7.642653199999999813e+00,0.000000000000000000e+00,6.965905296334062413e+00
8.566375900000000598e+00,7.749640499999999932e+00,0.000000000000000000e+00,6.970419400415458711e+00
8.571680000000000632e+00,7.856320199999999865e+00,0.000000000000000000e+00,6.974732224405295611e+00
8.575345600000000346e+00,7.962484500000000409e+00,0.000000000000000000e+00,6.978854106288066461e+00
8.577194799999999120e+00,8.067925499999999417e+00,0.000000000000000000e+00,6.982791510171500349e+00
8.577049999999999841e+00,8.172435399999999461e+00,0.000000000000000000e+00,6.986553880168084874e+00
8.574733399999999506e+00,8.275806499999999843e+00,0.000000000000000000e+00,6.990148737369178633e+00
8.570067500000000393e+00,8.377830899999999303e+00,0.000000000000000000e+00,6.993583636462735953e+00
8.562874300000000716e+00,8.478300900000000695e+00,0.000000000000000000e+00,6.996865180528785366e+00
8.552976299999999199e+00,8.577008700000000374e+00,0.000000000000000000e+00,7.000000000000000000e+00
8.540195799999999338e+00,8.673746500000000026e+00,0.000000000000000000e+00,6.847203634966280816e+00
8.524354900000000512e+00,8.768306400000000167e+00,0.000000000000000000e+00,6.025054418841046200e+00
8.505276000000000280e+00,8.860480799999999491e+00,0.000000000000000000e+00,4.915217238021871715e+00
8.482781499999999753e+00,8.950061699999999121e+00,0.000000000000000000e+00,4.165381955018526483e+00
8.456693500000000085e+00,9.036841499999999527e+00,0.000000000000000000e+00,3.679685427841547618e+00
8.426834400000000613e+00,9.120612200000000058e+00,0.000000000000000000e+00,3.379634810517524013e+00
8.393026499999999501e+00,9.201166199999999407e+00,0.000000000000000000e+00,3.203591487320747166e+00
8.355092000000000851e+00,9.278295599999999865e+00,0.000000000000000000e+00,3.105655543283450282e+00
8.304918799999999379e+00,9.364548900000000842e+00,0.000000000000000000e+00,3.044580363857408489e+00
8.246662900000000462e+00,9.449037000000000575e+00,0.000000000000000000e+00,3.016695878022056299e+00
8.182740799999999481e+00,9.528263000000000815e+00,0.000000000000000000e+00,3.006472476293414076e+00
8.113638200000000467e+00,9.602378699999999156e+00,0.000000000000000000e+00,3.003088043737361268e+00
8.039841100000000296e+00,9.671535699999999736e+00,0.000000000000000000e+00,3.002238688184843518e+00
7.961835299999999727e+00,9.735885500000000192e+00,0.000000000000000000e+00,3.002667599032498469e+00
7.880106800000000078e+00,9.795579800000000503e+00,0.000000000000000000e+00,3.004551238333789787e+00
7.795141300000000051e+00,9.850770300000000645e+00,0.000000000000000000e+00,3.009057854151567568e+00
7.707424800000000076e+00,9.901608700000000596e+00,0.000000000000000000e+00,3.018330272521507762e+00
7.617443100000000022e+00,9.948246400000000378e+00,0.000000000000000000e+00,3.035441404578875346e+00
7.525682200000000321e+00,9.990835199999999361e+00,0.000000000000000000e+00,3.060420717206854047e+00
7.432627799999999674e+00,1.002952669999999991e+01,0.000000000000000000e+00,3.092777112865199296e+00
7.338765800000000006e+00,1.006447260000000021e+01,0.000000000000000000e+00,3.132369255635998329e+00
7.244582199999999972e+00,1.009582439999999970e+01,0.000000000000000000e+00,3.178866555260126070e+00
7.150562800000000330e+00,1.012373389999999951e+01,0.000000000000000000e+00,3.231811773788933806e+00
7.057193500000000341e+00,1.014835260000000083e+01,0.000000000000000000e+00,3.290668051395480465e+00
6.964959999999999596e+00,1.016983220000000010e+01,0.000000000000000000e+00,3.354852309845504088e+00
6.874348499999999973e+00,1.018832429999999967e+01,0.000000000000000000e+00,3.423762812404244293e+00
6.764332999999999707e+00,1.020734299999999983e+01,0.000000000000000000e+00,3.496796842941439110e+00
6.655527400000000426e+00,1.022201570000000004e+01,0.000000000000000000e+00,3.573364044984657539e+00
6.549851399999999657e+00,1.023172519999999963e+01,0.000000000000000000e+00,3.623890942300660889e+00
6.447131599999999629e+00,1.023625320000000016e+01,0.000000000000000000e+00,3.593644999369414617e+00
6.347194199999999675e+00,1.023538160000000019e+01,0.000000000000000000e+00,3.496458547322790267e+00
6.249865500000000296e+00,1.022889190000000070e+01,0.000000000000000000e+00,3.363473177869319208e+00
6.154971800000000215e+00,1.021656609999999965e+01,0.000000000000000000e+00,3.230477188775961128e+00
6.062339399999999934e+00,1.019818569999999980e+01,0.000000000000000000e+00,3.124486493861053482e+00
5.971794599999999953e+00,1.017353250000000031e+01,0.000000000000000000e+00,3.056036839217428192e+00
5.883163699999999885e+00,1.014238830000000036e+01,0.000000000000000000e+00,3.020520066392690328e+00
5.796273099999999623e+00,1.010453479999999971e+01,0.000000000000000000e+00,3.006036710815308322e+00
5.710949099999999667e+00,1.005975369999999991e+01,0.000000000000000000e+00,3.001512422170907968e+00
5.627017900000000239e+00,1.000782670000000074e+01,0.000000000000000000e+00,3.000442686516937574e+00
5.544305800000000062e+00,9.948535599999999590e+00,0.000000000000000000e+00,3.000312041643260486e+00
5.479692499999999633e+00,9.896319599999999994e+00,0.000000000000000000e+00,3.000698413973065914e+00
5.419363399999999942e+00,9.842610600000000431e+00,0.000000000000000000e+00,3.001921671646453404e+00
5.359946100000000158e+00,9.784693300000000704e+00,0.000000000000000000e+00,3.004767271741264789e+00
5.301629000000000147e+00,9.722592699999999866e+00,0.000000000000000000e+00,3.010351425314569784e+00
5.244600700000000337e+00,9.656333800000000522e+00,0.000000000000000000e+00,3.019958485365152878e+00
5.189049699999999987e+00,9.585941599999999951e+00,0.000000000000000000e+00,3.034906430894888985e+00
5.135164500000000132e+00,9.511440999999999590e+00,0.000000000000000000e+00,3.056443015734984225e+00
5.083133600000000030e+00,9.432857000000000269e+00,0.000000000000000000e+00,3.085685332215735599e+00
5.033145600000000108e+00,9.350214700000000434e+00,0.000000000000000000e+00,3.123600017546435570e+00
4.985388900000000234e+00,9.263538999999999746e+00,0.000000000000000000e+00,3.168703063734282122e+00
4.940052099999999946e+00,9.172854799999999642e+00,0.000000000000000000e+00,3.220356609587068153e+00
4.897323700000000279e+00,9.078187299999999738e+00,0.000000000000000000e+00,3.278036847811175214e+00
4.857392199999999605e+00,8.979561399999999693e+00,0.000000000000000000e+00,3.341168169896364226e+00
4.820446099999999845e+00,8.877001999999999171e+00,0.000000000000000000e+00,3.409150710606272838e+00
4.786673900000000259e+00,8.770534100000000777e+00,0.000000000000000000e+00,3.481380755292281304e+00
4.756264200000000386e+00,8.660182799999999403e+00,0.000000000000000000e+00,3.557264582081033133e+00
4.729405500000000373e+00,8.545973000000000042e+00,0.000000000000000000e+00,3.636229400570632819e+00
4.706286300000000367e+00,8.427929799999999361e+00,0.000000000000000000e+00,3.717730913738895193e+00
4.687095000000000233e+00,8.306077999999999406e+00,0.000000000000000000e+00,3.801256548270023128e+00
4.675192199999999687e+00,8.211047499999999388e+00,0.000000000000000000e+00,3.886329300462704417e+00
4.665373299999999723e+00,8.114761899999999528e+00,0.000000000000000000e+00,3.972508711979882978e+00
4.657186699999999568e+00,8.016789700000000352e+00,0.000000000000000000e+00,4.059390857060717117e+00
4.650273199999999996e+00,7.917365400000000442e+00,0.000000000000000000e+00,4.146608543940470959e+00
4.644273499999999721e+00,7.816723900000000391e+00,0.000000000000000000e+00,4.233830055043133811e+00
4.638828499999999799e+00,7.715099600000000279e+00,0.000000000000000000e+00,4.320756171076174823e+00
4.633579000000000114e+00,7.612727399999999811e+00,0.000000000000000000e+00,4.407122082794101559e+00
4.628165700000000271e+00,7.509841899999999626e+00,0.000000000000000000e+00,4.492691085767959613e+00
4.622229400000000155e+00,7.406677700000000364e+00,0.000000000000000000e+00,4.577256161616126917e+00
4.615410999999999930e+00,7.303469599999999673e+00,0.000000000000000000e+00,4.660635418432361732e+00
4.607351200000000091e+00,7.200452099999999689e+00,0.000000000000000000e+00,4.742673290673549147e+00
4.597690700000000241e+00,7.097860100000000116e+00,0.000000000000000000e+00,4.823233791065520748e+00
4.586070499999999939e+00,6.995928000000000146e+00,0.000000000000000000e+00,4.902204392426586566e+00
4.572131200000000284e+00,6.894890700000000372e+00,0.000000000000000000e+00,4.979490046317615715e+00
4.555513699999999666e+00,6.794982799999999656e+00,0.000000000000000000e+00,5.055011673876720124e+00
4.535858700000000354e+00,6.696438900000000416e+00,0.000000000000000000e+00,5.126959460682985359e+00
4.512806999999999569e+00,6.599493700000000018e+00,0.000000000000000000e+00,5.050452205642438130e+00
4.485999500000000140e+00,6.504381999999999664e+00,0.000000000000000000e+00,4.844034092548337611e+00
4.455076799999999615e+00,6.411338299999999712e+00,0.000000000000000000e+00,4.544545894218765980e+00
